,date,team,opponent,moneyLine,opponentMoneyLine,spread,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home,outcome
81,2009-11-06,LA Clippers,Golden State,165.0,-190.0,4.0,0.4639175257731959,0.32894736842105265,0.7007874015748031,42.2,23.6,7.6,7.2,16.2,22.2,94.8,0.2,0.48659003831417624,0.4722222222222222,0.7352941176470589,38.0,23.333333333333332,8.0,5.0,17.0,26.666666666666668,107.0,0.3333333333333333,0,1
82,2009-11-06,Oklahoma City,Houston,240.0,-280.0,6.5,0.432258064516129,0.3064516129032258,0.7722772277227723,40.5,18.0,7.25,6.25,15.0,23.75,91.25,0.5,0.45913461538461536,0.4144144144144144,0.744,41.2,23.0,8.6,3.4,16.0,24.8,104.2,0.6,0,0
83,2009-11-06,Washington,Indiana,113.0,-123.0,1.5,0.45918367346938777,0.38571428571428573,0.7681159420289855,42.2,18.6,5.6,4.2,12.2,23.8,98.6,0.4,0.4369230769230769,0.2619047619047619,0.7766990291262136,43.75,16.75,6.5,7.75,18.5,26.25,96.5,0.25,0,0
84,2009-11-06,Golden State,LA Clippers,-190.0,165.0,-4.0,0.48659003831417624,0.4722222222222222,0.7352941176470589,38.0,23.333333333333332,8.0,5.0,17.0,26.666666666666668,107.0,0.3333333333333333,0.4639175257731959,0.32894736842105265,0.7007874015748031,42.2,23.6,7.6,7.2,16.2,22.2,94.8,0.2,1,0
85,2009-11-06,Memphis,LA Lakers,450.0,-600.0,9.5,0.4807692307692308,0.3684210526315789,0.7088607594936709,47.2,20.4,7.0,4.8,17.8,25.6,106.6,0.2,0.45346062052505964,0.32098765432098764,0.7196969696969697,42.6,19.4,12.2,3.4,16.8,22.2,100.2,0.8,0,0
86,2009-11-06,LA Lakers,Memphis,-600.0,450.0,-9.5,0.45346062052505964,0.32098765432098764,0.7196969696969697,42.6,19.4,12.2,3.4,16.8,22.2,100.2,0.8,0.4807692307692308,0.3684210526315789,0.7088607594936709,47.2,20.4,7.0,4.8,17.8,25.6,106.6,0.2,1,1
87,2009-11-06,Denver,Miami,-110.0,100.0,-1.0,0.4925,0.47297297297297297,0.7872340425531915,42.2,22.4,8.0,5.4,13.0,23.6,115.4,1.0,0.4740932642487047,0.38666666666666666,0.8064516129032258,41.6,18.6,6.0,4.2,15.0,21.2,99.0,0.8,0,0
88,2009-11-06,Minnesota,Milwaukee,-140.0,120.0,-2.5,0.43507972665148065,0.2653061224489796,0.7669902912621359,44.6,19.8,9.4,2.8,13.2,21.0,94.8,0.2,0.4015748031496063,0.3064516129032258,0.6451612903225806,44.333333333333336,18.333333333333332,8.333333333333334,3.6666666666666665,15.0,26.333333333333332,87.66666666666667,0.3333333333333333,1,0
89,2009-11-06,Milwaukee,Minnesota,120.0,-140.0,2.5,0.4015748031496063,0.3064516129032258,0.6451612903225806,44.333333333333336,18.333333333333332,8.333333333333334,3.6666666666666665,15.0,26.333333333333332,87.66666666666667,0.3333333333333333,0.43507972665148065,0.2653061224489796,0.7669902912621359,44.6,19.8,9.4,2.8,13.2,21.0,94.8,0.2,0,1
90,2009-11-06,Cleveland,New York,-400.0,320.0,-8.0,0.4356223175965665,0.4444444444444444,0.6866666666666666,41.166666666666664,21.333333333333332,7.166666666666667,6.0,12.333333333333334,22.0,93.5,0.5,0.4202586206896552,0.28484848484848485,0.8165137614678899,42.2,22.0,7.2,5.0,14.2,24.2,105.2,0.2,0,1
91,2009-11-06,Houston,Oklahoma City,-280.0,240.0,-6.5,0.45913461538461536,0.4144144144144144,0.744,41.2,23.0,8.6,3.4,16.0,24.8,104.2,0.6,0.432258064516129,0.3064516129032258,0.7722772277227723,40.5,18.0,7.25,6.25,15.0,23.75,91.25,0.5,1,1
92,2009-11-06,Detroit,Orlando,980.0,-1180.0,13.0,0.42934782608695654,0.3194444444444444,0.7218543046357616,41.6,14.8,5.4,4.2,12.8,25.8,89.6,0.4,0.4765432098765432,0.4357142857142857,0.7723577235772358,42.2,23.4,6.2,5.0,13.6,21.8,108.4,0.8,0,0
93,2009-11-06,San Antonio,Portland,155.0,-175.0,4.0,0.4890282131661442,0.35064935064935066,0.7244897959183674,39.5,19.5,5.75,4.5,12.75,23.0,102.5,0.5,0.422279792746114,0.35,0.8148148148148148,41.6,19.2,6.8,6.6,14.0,25.4,94.2,0.4,0,0
94,2009-11-06,Portland,San Antonio,-175.0,155.0,-4.0,0.422279792746114,0.35,0.8148148148148148,41.6,19.2,6.8,6.6,14.0,25.4,94.2,0.4,0.4890282131661442,0.35064935064935066,0.7244897959183674,39.5,19.5,5.75,4.5,12.75,23.0,102.5,0.5,1,1
95,2009-11-06,Indiana,Washington,-123.0,113.0,-1.5,0.4369230769230769,0.2619047619047619,0.7766990291262136,43.75,16.75,6.5,7.75,18.5,26.25,96.5,0.25,0.45918367346938777,0.38571428571428573,0.7681159420289855,42.2,18.6,5.6,4.2,12.2,23.8,98.6,0.4,1,1
96,2009-11-07,Denver,Atlanta,130.0,-150.0,3.0,0.4894067796610169,0.42528735632183906,0.7830188679245284,40.833333333333336,20.333333333333332,8.333333333333334,4.833333333333333,14.0,23.5,110.83333333333333,0.8333333333333334,0.46613545816733065,0.3137254901960784,0.803921568627451,41.666666666666664,19.5,7.0,7.333333333333333,12.5,20.833333333333332,103.83333333333333,0.6666666666666666,0,0
97,2009-11-07,Toronto,Dallas,280.0,-340.0,7.5,0.47435897435897434,0.4074074074074074,0.7470588235294118,41.2,21.0,5.2,5.6,11.4,26.4,108.2,0.6,0.4166666666666667,0.32967032967032966,0.8161764705882353,44.4,19.4,7.0,7.6,13.8,19.8,96.2,0.6,0,0
98,2009-11-07,Atlanta,Denver,-150.0,130.0,-3.0,0.46613545816733065,0.3137254901960784,0.803921568627451,41.666666666666664,19.5,7.0,7.333333333333333,12.5,20.833333333333332,103.83333333333333,0.6666666666666666,0.4894067796610169,0.42528735632183906,0.7830188679245284,40.833333333333336,20.333333333333332,8.333333333333334,4.833333333333333,14.0,23.5,110.83333333333333,0.8333333333333334,1,1
99,2009-11-07,Memphis,LA Clippers,165.0,-185.0,4.0,0.4767676767676768,0.390625,0.7165775401069518,45.5,19.166666666666668,6.5,4.666666666666667,16.666666666666668,24.333333333333332,105.16666666666667,0.16666666666666666,0.4827586206896552,0.34831460674157305,0.710691823899371,42.5,24.333333333333332,8.166666666666666,7.5,16.166666666666668,23.333333333333332,98.66666666666667,0.3333333333333333,0,0
100,2009-11-07,LA Clippers,Memphis,-185.0,165.0,-4.0,0.4827586206896552,0.34831460674157305,0.710691823899371,42.5,24.333333333333332,8.166666666666666,7.5,16.166666666666668,23.333333333333332,98.66666666666667,0.3333333333333333,0.4767676767676768,0.390625,0.7165775401069518,45.5,19.166666666666668,6.5,4.666666666666667,16.666666666666668,24.333333333333332,105.16666666666667,0.16666666666666666,1,1
101,2009-11-07,New York,Milwaukee,165.0,-185.0,4.5,0.42385321100917434,0.2849740932642487,0.8264462809917356,40.333333333333336,21.666666666666668,7.833333333333333,4.666666666666667,14.5,23.5,102.83333333333333,0.16666666666666666,0.40476190476190477,0.3170731707317073,0.65,46.0,18.75,8.75,3.25,16.0,24.75,87.5,0.5,0,0
102,2009-11-07,Milwaukee,New York,-185.0,165.0,-4.5,0.40476190476190477,0.3170731707317073,0.65,46.0,18.75,8.75,3.25,16.0,24.75,87.5,0.5,0.42385321100917434,0.2849740932642487,0.8264462809917356,40.333333333333336,21.666666666666668,7.833333333333333,4.666666666666667,14.5,23.5,102.83333333333333,0.16666666666666666,1,1
103,2009-11-07,Utah,Sacramento,-2500.0,1400.0,-15.5,0.47174447174447176,0.3333333333333333,0.7971014492753623,40.6,22.8,6.6,5.6,13.6,24.0,102.0,0.4,0.4246575342465753,0.36082474226804123,0.6944444444444444,41.8,18.8,8.2,4.6,12.0,22.0,101.4,0.2,1,0
104,2009-11-07,Dallas,Toronto,-340.0,280.0,-7.5,0.4166666666666667,0.32967032967032966,0.8161764705882353,44.4,19.4,7.0,7.6,13.8,19.8,96.2,0.6,0.47435897435897434,0.4074074074074074,0.7470588235294118,41.2,21.0,5.2,5.6,11.4,26.4,108.2,0.6,1,1
105,2009-11-07,Sacramento,Utah,1400.0,-2500.0,15.5,0.4246575342465753,0.36082474226804123,0.6944444444444444,41.8,18.8,8.2,4.6,12.0,22.0,101.4,0.2,0.47174447174447176,0.3333333333333333,0.7971014492753623,40.6,22.8,6.6,5.6,13.6,24.0,102.0,0.4,0,1
106,2009-11-08,Philadelphia,Detroit,105.0,-125.0,2.0,0.4869791666666667,0.32894736842105265,0.7712418300653595,40.6,19.2,8.6,5.2,15.8,20.0,103.4,0.6,0.4434389140271493,0.3253012048192771,0.7021276595744681,40.333333333333336,14.5,5.833333333333333,4.0,12.5,26.666666666666668,91.83333333333333,0.3333333333333333,0,0
107,2009-11-08,Sacramento,Golden State,135.0,-155.0,3.0,0.43366336633663366,0.39655172413793105,0.7215909090909091,41.166666666666664,18.833333333333332,8.0,4.333333333333333,11.666666666666666,22.333333333333332,101.83333333333333,0.3333333333333333,0.45217391304347826,0.41379310344827586,0.7425742574257426,38.75,22.0,7.75,4.25,17.5,26.75,102.75,0.25,1,1
108,2009-11-08,Portland,Minnesota,-1300.0,850.0,-12.5,0.42391304347826086,0.3418803418803419,0.8303030303030303,42.666666666666664,17.833333333333332,6.833333333333333,6.666666666666667,13.666666666666666,24.666666666666668,94.5,0.5,0.42884990253411304,0.2698412698412698,0.7416666666666667,43.5,18.333333333333332,9.166666666666666,3.3333333333333335,14.5,21.333333333333332,91.0,0.16666666666666666,1,1
109,2009-11-08,Orlando,Oklahoma City,-260.0,220.0,-6.0,0.4760914760914761,0.4107142857142857,0.7911392405063291,41.333333333333336,22.666666666666668,5.666666666666667,5.0,13.166666666666666,22.666666666666668,108.66666666666667,0.8333333333333334,0.43283582089552236,0.3,0.7627118644067796,40.4,17.4,7.4,6.6,14.6,22.8,91.8,0.4,0,0
110,2009-11-08,Oklahoma City,Orlando,220.0,-260.0,6.0,0.43283582089552236,0.3,0.7627118644067796,40.4,17.4,7.4,6.6,14.6,22.8,91.8,0.4,0.4760914760914761,0.4107142857142857,0.7911392405063291,41.333333333333336,22.666666666666668,5.666666666666667,5.0,13.166666666666666,22.666666666666668,108.66666666666667,0.8333333333333334,1,1
111,2009-11-08,Detroit,Philadelphia,-125.0,105.0,-2.0,0.4434389140271493,0.3253012048192771,0.7021276595744681,40.333333333333336,14.5,5.833333333333333,4.0,12.5,26.666666666666668,91.83333333333333,0.3333333333333333,0.4869791666666667,0.32894736842105265,0.7712418300653595,40.6,19.2,8.6,5.2,15.8,20.0,103.4,0.6,1,1
112,2009-11-08,Minnesota,Portland,850.0,-1300.0,12.5,0.42884990253411304,0.2698412698412698,0.7416666666666667,43.5,18.333333333333332,9.166666666666666,3.3333333333333335,14.5,21.333333333333332,91.0,0.16666666666666666,0.42391304347826086,0.3418803418803419,0.8303030303030303,42.666666666666664,17.833333333333332,6.833333333333333,6.666666666666667,13.666666666666666,24.666666666666668,94.5,0.5,0,0
113,2009-11-08,Golden State,Sacramento,-155.0,135.0,-3.0,0.45217391304347826,0.41379310344827586,0.7425742574257426,38.75,22.0,7.75,4.25,17.5,26.75,102.75,0.25,0.43366336633663366,0.39655172413793105,0.7215909090909091,41.166666666666664,18.833333333333332,8.0,4.333333333333333,11.666666666666666,22.333333333333332,101.83333333333333,0.3333333333333333,0,0
114,2009-11-09,Minnesota,Golden State,210.0,-260.0,6.0,0.4312080536912752,0.2926829268292683,0.7163120567375887,42.857142857142854,18.428571428571427,8.857142857142858,3.4285714285714284,14.571428571428571,21.285714285714285,91.28571428571429,0.14285714285714285,0.46261682242990654,0.39473684210526316,0.7131782945736435,37.8,21.6,7.0,4.6,16.8,27.0,103.6,0.2,0,0
115,2009-11-09,Golden State,Minnesota,-260.0,210.0,-6.0,0.46261682242990654,0.39473684210526316,0.7131782945736435,37.8,21.6,7.0,4.6,16.8,27.0,103.6,0.2,0.4312080536912752,0.2926829268292683,0.7163120567375887,42.857142857142854,18.428571428571427,8.857142857142858,3.4285714285714284,14.571428571428571,21.285714285714285,91.28571428571429,0.14285714285714285,1,1
116,2009-11-09,Utah,New York,-240.0,190.0,-5.5,0.474120082815735,0.3333333333333333,0.7926829268292683,40.166666666666664,22.833333333333332,6.0,5.333333333333333,13.333333333333334,24.166666666666668,101.5,0.3333333333333333,0.4224,0.30288461538461536,0.8188405797101449,39.42857142857143,21.571428571428573,8.285714285714286,4.428571428571429,14.857142857142858,23.285714285714285,100.57142857142857,0.14285714285714285,0,1
117,2009-11-09,Toronto,San Antonio,160.0,-190.0,4.5,0.4682203389830508,0.4,0.751269035532995,40.833333333333336,20.166666666666668,5.166666666666667,5.333333333333333,11.833333333333334,25.333333333333332,107.0,0.5,0.46733668341708545,0.3163265306122449,0.7338709677419355,39.0,18.8,6.2,4.0,12.0,23.8,98.8,0.4,0,0
118,2009-11-09,San Antonio,Toronto,-190.0,160.0,-4.5,0.46733668341708545,0.3163265306122449,0.7338709677419355,39.0,18.8,6.2,4.0,12.0,23.8,98.8,0.4,0.4682203389830508,0.4,0.751269035532995,40.833333333333336,20.166666666666668,5.166666666666667,5.333333333333333,11.833333333333334,25.333333333333332,107.0,0.5,1,1
119,2009-11-09,New York,Utah,190.0,-240.0,5.5,0.4224,0.30288461538461536,0.8188405797101449,39.42857142857143,21.571428571428573,8.285714285714286,4.428571428571429,14.857142857142858,23.285714285714285,100.57142857142857,0.14285714285714285,0.474120082815735,0.3333333333333333,0.7926829268292683,40.166666666666664,22.833333333333332,6.0,5.333333333333333,13.333333333333334,24.166666666666668,101.5,0.3333333333333333,1,0
120,2009-11-10,Denver,Chicago,-145.0,125.0,-2.5,0.4781818181818182,0.4020618556701031,0.7905138339920948,40.142857142857146,19.857142857142858,7.857142857142857,4.714285714285714,13.428571428571429,23.571428571428573,109.28571428571429,0.7142857142857143,0.42276422764227645,0.2602739726027397,0.6906474820143885,44.666666666666664,19.333333333333332,7.0,6.333333333333333,13.666666666666666,18.666666666666668,88.5,0.6666666666666666,0,1
121,2009-11-10,Houston,Dallas,235.0,-275.0,6.5,0.4716599190283401,0.4094488188976378,0.75,41.0,23.5,8.166666666666666,4.5,16.166666666666668,23.5,104.33333333333333,0.6666666666666666,0.45233265720081134,0.36036036036036034,0.7898089171974523,44.0,21.5,7.666666666666667,6.833333333333333,13.0,19.666666666666668,101.66666666666667,0.6666666666666666,0,0
122,2009-11-10,Chicago,Denver,125.0,-145.0,2.5,0.42276422764227645,0.2602739726027397,0.6906474820143885,44.666666666666664,19.333333333333332,7.0,6.333333333333333,13.666666666666666,18.666666666666668,88.5,0.6666666666666666,0.4781818181818182,0.4020618556701031,0.7905138339920948,40.142857142857146,19.857142857142858,7.857142857142857,4.714285714285714,13.428571428571429,23.571428571428573,109.28571428571429,0.7142857142857143,1,0
123,2009-11-10,Dallas,Houston,-275.0,235.0,-6.5,0.45233265720081134,0.36036036036036034,0.7898089171974523,44.0,21.5,7.666666666666667,6.833333333333333,13.0,19.666666666666668,101.66666666666667,0.6666666666666666,0.4716599190283401,0.4094488188976378,0.75,41.0,23.5,8.166666666666666,4.5,16.166666666666668,23.5,104.33333333333333,0.6666666666666666,1,1
124,2009-11-10,Portland,Memphis,-260.0,220.0,-6.5,0.4354243542435424,0.3560606060606061,0.841025641025641,43.57142857142857,20.285714285714285,7.571428571428571,6.142857142857143,13.571428571428571,23.571428571428573,97.57142857142857,0.5714285714285714,0.4743150684931507,0.36486486486486486,0.730593607305936,45.42857142857143,20.142857142857142,6.857142857142857,4.714285714285714,16.714285714285715,24.142857142857142,105.85714285714286,0.14285714285714285,0,1
125,2009-11-10,Washington,Miami,360.0,-460.0,8.5,0.43872113676731794,0.35294117647058826,0.7277486910994765,43.285714285714285,17.714285714285715,6.285714285714286,5.428571428571429,13.857142857142858,22.857142857142858,95.57142857142857,0.2857142857142857,0.4772234273318872,0.3804347826086957,0.7837837837837838,41.5,18.166666666666668,6.166666666666667,4.333333333333333,15.333333333333334,21.333333333333332,98.5,0.8333333333333334,0,0
126,2009-11-10,Sacramento,Oklahoma City,115.0,-135.0,2.0,0.44256756756756754,0.3805970149253731,0.7289719626168224,42.714285714285715,19.142857142857142,8.0,4.285714285714286,12.0,22.285714285714285,104.42857142857143,0.42857142857142855,0.4533898305084746,0.3488372093023256,0.7744360902255639,41.166666666666664,19.0,7.333333333333333,5.833333333333333,14.666666666666666,23.833333333333332,93.5,0.5,1,1
127,2009-11-10,Memphis,Portland,220.0,-260.0,6.5,0.4743150684931507,0.36486486486486486,0.730593607305936,45.42857142857143,20.142857142857142,6.857142857142857,4.714285714285714,16.714285714285715,24.142857142857142,105.85714285714286,0.14285714285714285,0.4354243542435424,0.3560606060606061,0.841025641025641,43.57142857142857,20.285714285714285,7.571428571428571,6.142857142857143,13.571428571428571,23.571428571428573,97.57142857142857,0.5714285714285714,1,0
128,2009-11-10,Oklahoma City,Sacramento,-135.0,115.0,-2.0,0.4533898305084746,0.3488372093023256,0.7744360902255639,41.166666666666664,19.0,7.333333333333333,5.833333333333333,14.666666666666666,23.833333333333332,93.5,0.5,0.44256756756756754,0.3805970149253731,0.7289719626168224,42.714285714285715,19.142857142857142,8.0,4.285714285714286,12.0,22.285714285714285,104.42857142857143,0.42857142857142855,0,0
129,2009-11-10,Miami,Washington,-460.0,360.0,-8.5,0.4772234273318872,0.3804347826086957,0.7837837837837838,41.5,18.166666666666668,6.166666666666667,4.333333333333333,15.333333333333334,21.333333333333332,98.5,0.8333333333333334,0.43872113676731794,0.35294117647058826,0.7277486910994765,43.285714285714285,17.714285714285715,6.285714285714286,5.428571428571429,13.857142857142858,22.857142857142858,95.57142857142857,0.2857142857142857,1,1
130,2009-11-11,New York,Atlanta,185.0,-235.0,5.5,0.4235127478753541,0.29957805907172996,0.7950310559006211,39.5,20.875,8.375,4.875,14.25,22.5,99.625,0.125,0.47368421052631576,0.3305785123966942,0.819672131147541,42.0,21.0,6.571428571428571,7.571428571428571,11.857142857142858,22.571428571428573,106.85714285714286,0.7142857142857143,1,0
131,2009-11-11,Utah,Boston,600.0,-800.0,10.5,0.4716312056737589,0.34523809523809523,0.7771739130434783,42.0,23.571428571428573,6.0,5.0,14.142857142857142,23.571428571428573,100.57142857142857,0.42857142857142855,0.4975369458128079,0.4025974025974026,0.7361963190184049,39.25,26.125,10.0,5.375,13.375,20.0,98.5,0.875,0,0
132,2009-11-11,Toronto,Chicago,-240.0,190.0,-5.5,0.4854014598540146,0.42857142857142855,0.7566371681415929,39.142857142857146,20.285714285714285,4.714285714285714,5.142857142857143,11.714285714285714,26.714285714285715,109.42857142857143,0.42857142857142855,0.42487046632124353,0.25274725274725274,0.6907894736842105,44.57142857142857,19.857142857142858,7.0,6.714285714285714,13.571428571428571,19.142857142857142,88.57142857142857,0.5714285714285714,1,1
133,2009-11-11,Orlando,Cleveland,-130.0,110.0,-0.0,0.4634920634920635,0.3875598086124402,0.7475728155339806,39.375,21.375,6.375,4.75,13.5,21.125,102.375,0.75,0.44878957169459965,0.44029850746268656,0.6818181818181818,41.857142857142854,21.285714285714285,7.428571428571429,5.571428571428571,13.571428571428571,20.571428571428573,94.42857142857143,0.5714285714285714,1,0
134,2009-11-11,San Antonio,Dallas,110.0,-130.0,1.5,0.47010309278350515,0.35714285714285715,0.7380952380952381,39.333333333333336,20.333333333333332,5.666666666666667,4.333333333333333,11.0,23.5,104.16666666666667,0.5,0.4670138888888889,0.3821138211382114,0.8111111111111111,44.285714285714285,22.285714285714285,7.428571428571429,6.571428571428571,13.142857142857142,20.857142857142858,104.42857142857143,0.7142857142857143,1,1
135,2009-11-11,Milwaukee,Denver,145.0,-165.0,3.5,0.41745283018867924,0.32075471698113206,0.6666666666666666,47.6,19.0,8.4,3.2,16.6,23.4,90.4,0.6,0.47003154574132494,0.3893805309734513,0.7904411764705882,40.875,19.875,7.875,4.5,14.0,22.25,106.875,0.75,1,1
136,2009-11-11,Indiana,Golden State,-230.0,180.0,-5.5,0.4292682926829268,0.27102803738317754,0.7697841726618705,45.2,17.2,7.6,8.2,17.0,25.6,97.6,0.4,0.4816955684007707,0.42424242424242425,0.7305389221556886,37.833333333333336,24.0,9.5,5.333333333333333,16.0,25.666666666666668,110.66666666666667,0.3333333333333333,1,1
137,2009-11-11,Memphis,Houston,400.0,-550.0,9.5,0.4622356495468278,0.3333333333333333,0.728744939271255,44.875,19.0,7.0,4.625,16.125,23.875,102.5,0.125,0.4652777777777778,0.38666666666666666,0.7584269662921348,40.42857142857143,22.428571428571427,8.571428571428571,4.285714285714286,15.714285714285714,23.285714285714285,104.14285714285714,0.5714285714285714,0,0
138,2009-11-11,Golden State,Indiana,180.0,-230.0,5.5,0.4816955684007707,0.42424242424242425,0.7305389221556886,37.833333333333336,24.0,9.5,5.333333333333333,16.0,25.666666666666668,110.66666666666667,0.3333333333333333,0.4292682926829268,0.27102803738317754,0.7697841726618705,45.2,17.2,7.6,8.2,17.0,25.6,97.6,0.4,0,0
139,2009-11-11,Oklahoma City,LA Clippers,110.0,-130.0,2.0,0.44545454545454544,0.34951456310679613,0.7916666666666666,40.42857142857143,18.428571428571427,8.0,6.0,14.714285714285714,24.428571428571427,94.14285714285714,0.42857142857142855,0.4784688995215311,0.328125,0.6933962264150944,40.875,25.125,8.375,7.625,15.75,23.0,98.625,0.375,0,1
140,2009-11-11,Houston,Memphis,-550.0,400.0,-9.5,0.4652777777777778,0.38666666666666666,0.7584269662921348,40.42857142857143,22.428571428571427,8.571428571428571,4.285714285714286,15.714285714285714,23.285714285714285,104.14285714285714,0.5714285714285714,0.4622356495468278,0.3333333333333333,0.728744939271255,44.875,19.0,7.0,4.625,16.125,23.875,102.5,0.125,1,1
141,2009-11-11,Denver,Milwaukee,-165.0,145.0,-3.5,0.47003154574132494,0.3893805309734513,0.7904411764705882,40.875,19.875,7.875,4.5,14.0,22.25,106.875,0.75,0.41745283018867924,0.32075471698113206,0.6666666666666666,47.6,19.0,8.4,3.2,16.6,23.4,90.4,0.6,0,0
142,2009-11-11,Portland,Minnesota,-350.0,280.0,-7.5,0.43790849673202614,0.37333333333333335,0.8440366972477065,43.0,20.25,7.0,6.25,13.75,23.75,97.0,0.625,0.43333333333333335,0.28431372549019607,0.7267080745341615,44.125,19.0,8.625,3.75,16.25,22.5,93.0,0.125,0,1
143,2009-11-11,Atlanta,New York,-235.0,185.0,-5.5,0.47368421052631576,0.3305785123966942,0.819672131147541,42.0,21.0,6.571428571428571,7.571428571428571,11.857142857142858,22.571428571428573,106.85714285714286,0.7142857142857143,0.4235127478753541,0.29957805907172996,0.7950310559006211,39.5,20.875,8.375,4.875,14.25,22.5,99.625,0.125,0,1
144,2009-11-11,LA Clippers,Oklahoma City,-130.0,110.0,-2.0,0.4784688995215311,0.328125,0.6933962264150944,40.875,25.125,8.375,7.625,15.75,23.0,98.625,0.375,0.44545454545454544,0.34951456310679613,0.7916666666666666,40.42857142857143,18.428571428571427,8.0,6.0,14.714285714285714,24.428571428571427,94.14285714285714,0.42857142857142855,1,0
145,2009-11-11,Cleveland,Orlando,110.0,-130.0,0.0,0.44878957169459965,0.44029850746268656,0.6818181818181818,41.857142857142854,21.285714285714285,7.428571428571429,5.571428571428571,13.571428571428571,20.571428571428573,94.42857142857143,0.5714285714285714,0.4634920634920635,0.3875598086124402,0.7475728155339806,39.375,21.375,6.375,4.75,13.5,21.125,102.375,0.75,0,1
146,2009-11-11,Minnesota,Portland,280.0,-350.0,7.5,0.43333333333333335,0.28431372549019607,0.7267080745341615,44.125,19.0,8.625,3.75,16.25,22.5,93.0,0.125,0.43790849673202614,0.37333333333333335,0.8440366972477065,43.0,20.25,7.0,6.25,13.75,23.75,97.0,0.625,1,0
147,2009-11-11,Dallas,San Antonio,-130.0,110.0,-1.5,0.4670138888888889,0.3821138211382114,0.8111111111111111,44.285714285714285,22.285714285714285,7.428571428571429,6.571428571428571,13.142857142857142,20.857142857142858,104.42857142857143,0.7142857142857143,0.47010309278350515,0.35714285714285715,0.7380952380952381,39.333333333333336,20.333333333333332,5.666666666666667,4.333333333333333,11.0,23.5,104.16666666666667,0.5,0,0
